epoch,loss_g0,loss_g1,loss_g2,loss_g3,avg_loss,worst_loss,acc_g0,acc_g1,acc_g2,acc_g3,avg_acc,worst_acc,adv_prob_g0,adv_prob_g1,adv_prob_g2,adv_prob_g3
0,0.7413,0.7621,0.72,0.6907,0.7285,0.7621,0.3954,0.3424,0.4286,0.5364,0.4257,0.3424,0.2509,0.2596,0.2421,0.2474
1,0.6763,0.6942,0.7687,0.738,0.7193,0.7687,0.5609,0.5272,0.3036,0.4011,0.4482,0.3036,0.2466,0.2625,0.2406,0.2503
2,0.641,0.6588,0.7738,0.7499,0.7059,0.7738,0.6598,0.6087,0.2679,0.3661,0.4756,0.2679,0.2404,0.2616,0.2423,0.2557
3,0.6385,0.6616,0.744,0.7264,0.6926,0.744,0.6675,0.5978,0.3214,0.4437,0.5076,0.3214,0.2354,0.2639,0.2408,0.26
4,0.6191,0.6431,0.7485,0.7221,0.6832,0.7485,0.7201,0.6359,0.3393,0.4579,0.5383,0.3393,0.2305,0.2643,0.239,0.2662
5,0.6116,0.643,0.7248,0.7046,0.671,0.7248,0.7441,0.625,0.4107,0.509,0.5722,0.4107,0.2246,0.2658,0.2395,0.2701
6,0.6144,0.6482,0.6972,0.6777,0.6594,0.6972,0.7316,0.6304,0.5536,0.6017,0.6293,0.5536,0.2193,0.2682,0.241,0.2714
7,0.6101,0.645,0.6845,0.6603,0.65,0.6845,0.7393,0.625,0.6071,0.6537,0.6563,0.6071,0.2154,0.2712,0.2405,0.273
8,0.6058,0.6447,0.6644,0.6443,0.6398,0.6644,0.7459,0.6304,0.6429,0.6831,0.6756,0.6304,0.2123,0.2755,0.2377,0.2744
9,0.5966,0.6353,0.654,0.6348,0.6302,0.654,0.7727,0.6793,0.6607,0.6991,0.703,0.6607,0.2091,0.2812,0.2341,0.2756
10,0.5746,0.6103,0.6654,0.6453,0.6239,0.6654,0.8153,0.6957,0.6071,0.6689,0.6967,0.6071,0.2045,0.2857,0.2317,0.2782
11,0.5683,0.6058,0.6478,0.6332,0.6138,0.6478,0.8268,0.7391,0.6786,0.7039,0.7371,0.6786,0.2003,0.2893,0.2297,0.2807
12,0.5556,0.5928,0.6408,0.6325,0.6054,0.6408,0.8522,0.7935,0.7143,0.7114,0.7679,0.7114,0.1952,0.293,0.2286,0.2832
13,0.5566,0.5942,0.6256,0.6158,0.5981,0.6256,0.8471,0.7717,0.75,0.7446,0.7783,0.7446,0.1907,0.2964,0.2289,0.2841
14,0.555,0.5908,0.6092,0.604,0.5898,0.6092,0.8436,0.788,0.7857,0.7606,0.7945,0.7606,0.1867,0.3004,0.2282,0.2848
15,0.5485,0.5802,0.6012,0.5974,0.5818,0.6012,0.8539,0.7772,0.7679,0.7711,0.7925,0.7679,0.1826,0.3039,0.2283,0.2851
16,0.5417,0.5749,0.5924,0.5925,0.5754,0.5925,0.8642,0.8207,0.8036,0.7673,0.8139,0.7673,0.179,0.31,0.2246,0.2863
17,0.5336,0.5594,0.5889,0.5928,0.5687,0.5928,0.8699,0.8261,0.7857,0.7673,0.8122,0.7673,0.1758,0.3113,0.2239,0.289
18,0.5271,0.5551,0.5796,0.5835,0.5613,0.5835,0.8805,0.8315,0.8036,0.7852,0.8252,0.7852,0.173,0.3159,0.2192,0.2919
19,0.5177,0.5451,0.5759,0.5857,0.5561,0.5857,0.8914,0.837,0.8393,0.7815,0.8373,0.7815,0.1696,0.3182,0.2173,0.2949
20,0.5146,0.5375,0.5654,0.5772,0.5487,0.5772,0.8937,0.8696,0.7857,0.7862,0.8338,0.7857,0.1655,0.3216,0.2165,0.2963
21,0.5116,0.5363,0.556,0.5676,0.5429,0.5676,0.8905,0.875,0.8036,0.8079,0.8443,0.8036,0.1628,0.3238,0.214,0.2993
22,0.5145,0.5336,0.5404,0.5544,0.5357,0.5544,0.8839,0.8478,0.8214,0.8193,0.8431,0.8193,0.1595,0.3269,0.2145,0.2991
23,0.5092,0.5286,0.5301,0.5496,0.5293,0.5496,0.8874,0.875,0.8571,0.8278,0.8618,0.8278,0.1569,0.3308,0.2118,0.3005
24,0.4979,0.5166,0.5339,0.5526,0.5253,0.5526,0.8994,0.8859,0.8214,0.8127,0.8548,0.8127,0.154,0.3348,0.2086,0.3026
25,0.4959,0.5137,0.5235,0.5446,0.5194,0.5446,0.8962,0.8967,0.8214,0.8221,0.8591,0.8214,0.1513,0.338,0.2063,0.3044
26,0.4898,0.499,0.5224,0.5443,0.5138,0.5443,0.8999,0.9185,0.8036,0.8202,0.8606,0.8036,0.1489,0.3387,0.2052,0.3072
27,0.4922,0.5038,0.5046,0.5291,0.5075,0.5291,0.8937,0.8913,0.8393,0.8382,0.8656,0.8382,0.1464,0.3424,0.2034,0.3078
28,0.4858,0.4953,0.5006,0.5289,0.5027,0.5289,0.9051,0.9022,0.8393,0.8392,0.8714,0.8392,0.1438,0.3454,0.2024,0.3085
29,0.4782,0.4788,0.4934,0.527,0.4943,0.527,0.9065,0.9239,0.8214,0.8411,0.8732,0.8214,0.1418,0.3477,0.199,0.3115
30,0.4754,0.479,0.4876,0.5191,0.4903,0.5191,0.9079,0.9185,0.8571,0.8392,0.8807,0.8392,0.1391,0.3496,0.1994,0.312
31,0.473,0.4712,0.4794,0.5175,0.4853,0.5175,0.9039,0.9239,0.8571,0.8458,0.8827,0.8458,0.1369,0.351,0.1981,0.314
32,0.472,0.4681,0.4678,0.5114,0.4798,0.5114,0.9037,0.9348,0.8571,0.8392,0.8837,0.8392,0.1353,0.3544,0.1939,0.3164
33,0.4635,0.4559,0.4687,0.5096,0.4744,0.5096,0.9117,0.9565,0.875,0.842,0.8963,0.842,0.1329,0.3571,0.1924,0.3176
34,0.4616,0.4518,0.4627,0.5043,0.4701,0.5043,0.9091,0.9348,0.8929,0.8477,0.8961,0.8477,0.1311,0.3587,0.19,0.3202
35,0.4568,0.4428,0.4589,0.5019,0.4651,0.5019,0.9125,0.9348,0.875,0.8524,0.8937,0.8524,0.1296,0.3585,0.1883,0.3236
36,0.4577,0.4466,0.4357,0.4903,0.4575,0.4903,0.9077,0.9457,0.9107,0.8571,0.9053,0.8571,0.1281,0.3608,0.1857,0.3254
37,0.4535,0.4356,0.4341,0.4853,0.4521,0.4853,0.9097,0.9402,0.9107,0.8534,0.9035,0.8534,0.1267,0.3613,0.1848,0.3272
38,0.4545,0.4342,0.4287,0.4802,0.4494,0.4802,0.9039,0.9293,0.8929,0.8657,0.898,0.8657,0.1258,0.3629,0.1819,0.3295
39,0.4515,0.4334,0.4166,0.4723,0.4434,0.4723,0.9048,0.9348,0.8929,0.8638,0.8991,0.8638,0.1242,0.3642,0.1822,0.3294
40,0.4484,0.4238,0.4224,0.4671,0.4404,0.4671,0.9097,0.9402,0.8571,0.8685,0.8939,0.8571,0.1236,0.3668,0.1784,0.3312
41,0.4425,0.411,0.4168,0.4677,0.4345,0.4677,0.9111,0.9511,0.8929,0.8657,0.9052,0.8657,0.1229,0.3673,0.1758,0.3341
42,0.4395,0.4063,0.4015,0.4607,0.427,0.4607,0.9142,0.9565,0.8929,0.8685,0.908,0.8685,0.122,0.3665,0.1756,0.3359
43,0.4452,0.4077,0.3891,0.4475,0.4224,0.4475,0.9045,0.9348,0.8929,0.8761,0.9021,0.8761,0.1214,0.3661,0.1762,0.3363
44,0.4465,0.4119,0.3767,0.4366,0.4179,0.4465,0.9011,0.9348,0.9107,0.8798,0.9066,0.8798,0.1216,0.367,0.1746,0.3368
45,0.4434,0.4083,0.3737,0.4324,0.4144,0.4434,0.9011,0.9293,0.9107,0.8855,0.9067,0.8855,0.1212,0.369,0.174,0.3359
46,0.4386,0.3998,0.3716,0.4326,0.4107,0.4386,0.9051,0.9402,0.8929,0.8836,0.9054,0.8836,0.1214,0.369,0.1725,0.3371
47,0.4345,0.3876,0.373,0.4298,0.4062,0.4345,0.9051,0.9511,0.8929,0.8884,0.9093,0.8884,0.1218,0.3702,0.1687,0.3393
48,0.4281,0.3831,0.3769,0.4242,0.4031,0.4281,0.9122,0.9511,0.8929,0.8865,0.9107,0.8865,0.1217,0.3708,0.1676,0.3399
49,0.4255,0.3784,0.3652,0.4205,0.3974,0.4255,0.9111,0.9402,0.9107,0.8874,0.9124,0.8874,0.1215,0.371,0.1674,0.3401
50,0.4184,0.3705,0.3618,0.4219,0.3932,0.4219,0.9128,0.9457,0.9107,0.8808,0.9125,0.8808,0.1209,0.3729,0.1657,0.3405
51,0.4151,0.3616,0.3589,0.418,0.3884,0.418,0.9211,0.9457,0.9107,0.8817,0.9148,0.8817,0.1206,0.3717,0.1662,0.3414
52,0.4141,0.3621,0.3486,0.4177,0.3856,0.4177,0.9171,0.9565,0.8929,0.8789,0.9113,0.8789,0.1209,0.3713,0.164,0.3438
53,0.4128,0.3537,0.3459,0.4089,0.3803,0.4128,0.9154,0.9565,0.8929,0.8893,0.9135,0.8893,0.1212,0.3712,0.1613,0.3463
54,0.4083,0.3488,0.3455,0.4043,0.3767,0.4083,0.9188,0.9511,0.8929,0.8855,0.9121,0.8855,0.1212,0.3717,0.1597,0.3474
55,0.4053,0.3423,0.3313,0.3997,0.3696,0.4053,0.9191,0.9565,0.8929,0.8817,0.9126,0.8817,0.1215,0.3719,0.1575,0.3492
56,0.4034,0.3418,0.3343,0.3964,0.3689,0.4034,0.9185,0.9511,0.9107,0.8921,0.9181,0.8921,0.1216,0.3728,0.1558,0.3498
57,0.3982,0.3334,0.3323,0.3928,0.3642,0.3982,0.9171,0.9674,0.9107,0.8884,0.9209,0.8884,0.1219,0.3722,0.1543,0.3515
58,0.3952,0.3352,0.3325,0.3916,0.3636,0.3952,0.9245,0.962,0.9107,0.8912,0.9221,0.8912,0.1222,0.3724,0.153,0.3525
59,0.393,0.3236,0.3269,0.3865,0.3575,0.393,0.9205,0.9674,0.8929,0.8893,0.9175,0.8893,0.1222,0.371,0.1536,0.3532
60,0.3928,0.3185,0.3195,0.3794,0.3526,0.3928,0.9242,0.9674,0.8929,0.8903,0.9187,0.8903,0.1231,0.3699,0.1521,0.355
61,0.3928,0.3189,0.3098,0.373,0.3486,0.3928,0.9134,0.9837,0.9286,0.8903,0.929,0.8903,0.1241,0.3683,0.151,0.3566
62,0.3906,0.3177,0.3071,0.3659,0.3454,0.3906,0.9182,0.962,0.9286,0.8921,0.9252,0.8921,0.1248,0.3679,0.1504,0.3568
63,0.3873,0.3116,0.3006,0.3655,0.3413,0.3873,0.9245,0.9511,0.9286,0.9007,0.9262,0.9007,0.1255,0.3675,0.1498,0.3571
64,0.3842,0.306,0.3062,0.3603,0.3392,0.3842,0.922,0.9728,0.9107,0.895,0.9251,0.895,0.1264,0.3667,0.149,0.358
65,0.3824,0.3073,0.3015,0.3578,0.3372,0.3824,0.9185,0.9783,0.9286,0.8931,0.9296,0.8931,0.1269,0.3661,0.1492,0.3578
66,0.3808,0.3004,0.2923,0.3536,0.3318,0.3808,0.9237,0.9674,0.9107,0.8988,0.9251,0.8988,0.1275,0.3655,0.1497,0.3573
67,0.3782,0.2973,0.2936,0.3493,0.3296,0.3782,0.9222,0.9783,0.9107,0.8997,0.9277,0.8997,0.1288,0.3643,0.148,0.3589
68,0.3759,0.2914,0.2827,0.3474,0.3244,0.3759,0.922,0.9837,0.9286,0.895,0.9323,0.895,0.1302,0.3621,0.1476,0.3601
69,0.3756,0.2874,0.2781,0.339,0.32,0.3756,0.9237,0.9891,0.9107,0.9035,0.9318,0.9035,0.1315,0.3605,0.1479,0.3601
70,0.3736,0.2892,0.2713,0.3355,0.3174,0.3736,0.9228,0.9783,0.9107,0.9026,0.9286,0.9026,0.1331,0.3595,0.1467,0.3606
71,0.3717,0.2838,0.2754,0.3347,0.3164,0.3717,0.9202,0.9783,0.9286,0.9007,0.9319,0.9007,0.1345,0.3587,0.1457,0.361
72,0.3668,0.2801,0.2728,0.3323,0.313,0.3668,0.9288,0.9783,0.9286,0.8988,0.9336,0.8988,0.1359,0.3571,0.1451,0.3619
73,0.3657,0.2802,0.277,0.327,0.3125,0.3657,0.9257,0.9783,0.9107,0.9026,0.9293,0.9026,0.1374,0.3554,0.1456,0.3616
74,0.3653,0.2734,0.2728,0.3253,0.3092,0.3653,0.9217,0.9837,0.8929,0.9026,0.9252,0.8929,0.1389,0.3542,0.1454,0.3615
75,0.3623,0.2671,0.2738,0.3228,0.3065,0.3623,0.9242,0.9946,0.8929,0.9026,0.9286,0.8929,0.1407,0.3518,0.1451,0.3624
76,0.3587,0.2666,0.2694,0.3176,0.3031,0.3587,0.9265,0.9783,0.9107,0.9063,0.9305,0.9063,0.1422,0.3505,0.1449,0.3624
77,0.3578,0.2655,0.2664,0.3155,0.3013,0.3578,0.9257,0.9728,0.9107,0.9044,0.9284,0.9044,0.1434,0.3496,0.1456,0.3615
78,0.3545,0.2595,0.2587,0.3125,0.2963,0.3545,0.9294,0.9837,0.9286,0.9063,0.937,0.9063,0.1448,0.3493,0.1452,0.3606
79,0.3504,0.2522,0.2558,0.3141,0.2931,0.3504,0.9317,0.9946,0.9286,0.9035,0.9396,0.9035,0.1467,0.3458,0.146,0.3615
80,0.3511,0.2511,0.2548,0.3085,0.2914,0.3511,0.9305,0.9946,0.9107,0.9082,0.936,0.9082,0.1482,0.3442,0.1464,0.3612
81,0.3495,0.2518,0.2581,0.3052,0.2912,0.3495,0.9311,0.9946,0.9464,0.9082,0.9451,0.9082,0.1499,0.3436,0.1462,0.3603
82,0.3451,0.2428,0.2538,0.3044,0.2865,0.3451,0.9308,1.0,0.9107,0.9063,0.937,0.9063,0.1518,0.3413,0.1465,0.3604
83,0.3432,0.2456,0.2542,0.3002,0.2858,0.3432,0.9365,0.9891,0.8929,0.9101,0.9322,0.8929,0.1535,0.3392,0.147,0.3603
84,0.3423,0.2435,0.2595,0.3018,0.2868,0.3423,0.9342,0.9891,0.8929,0.9044,0.9302,0.8929,0.1551,0.3378,0.1471,0.3601
85,0.3375,0.2356,0.2435,0.2972,0.2784,0.3375,0.9385,0.9946,0.9107,0.9082,0.938,0.9082,0.1567,0.3357,0.1477,0.3599
86,0.3363,0.2312,0.2464,0.2945,0.2771,0.3363,0.9351,0.9946,0.9286,0.912,0.9426,0.912,0.159,0.3334,0.1469,0.3608
87,0.3358,0.2249,0.2381,0.2931,0.273,0.3358,0.9365,0.9891,0.9286,0.9101,0.9411,0.9101,0.1607,0.3314,0.1476,0.3602
88,0.3329,0.2319,0.2364,0.2917,0.2732,0.3329,0.9403,0.9946,0.9286,0.9101,0.9434,0.9101,0.1629,0.3297,0.1469,0.3605
89,0.3313,0.2267,0.2442,0.2895,0.2729,0.3313,0.9385,0.9946,0.9107,0.9092,0.9382,0.9092,0.165,0.3275,0.1467,0.3608
90,0.3266,0.2219,0.2366,0.2871,0.268,0.3266,0.94,0.9891,0.9286,0.9139,0.9429,0.9139,0.167,0.3254,0.1464,0.3612
91,0.3261,0.2193,0.232,0.2842,0.2654,0.3261,0.942,0.9946,0.9286,0.9092,0.9436,0.9092,0.169,0.3218,0.1486,0.3606
92,0.3271,0.2153,0.237,0.2808,0.2651,0.3271,0.9411,0.9946,0.9286,0.912,0.9441,0.912,0.1712,0.32,0.1482,0.3606
93,0.323,0.2225,0.2282,0.2753,0.2622,0.323,0.9405,0.9891,0.9107,0.912,0.9381,0.9107,0.1733,0.3175,0.1496,0.3596
94,0.3242,0.2175,0.2286,0.2755,0.2614,0.3242,0.9397,0.9946,0.9286,0.9139,0.9442,0.9139,0.1754,0.3148,0.1515,0.3583
95,0.3222,0.2141,0.2223,0.2765,0.2588,0.3222,0.9403,1.0,0.9107,0.913,0.941,0.9107,0.1777,0.3132,0.1513,0.3578
96,0.3187,0.2092,0.2252,0.2721,0.2563,0.3187,0.94,0.9946,0.9286,0.9167,0.945,0.9167,0.18,0.3104,0.1521,0.3575
97,0.317,0.2101,0.2235,0.2697,0.2551,0.317,0.9471,1.0,0.9464,0.912,0.9514,0.912,0.1821,0.3079,0.1536,0.3563
98,0.3164,0.207,0.2179,0.2672,0.2521,0.3164,0.9454,0.9946,0.9286,0.9167,0.9463,0.9167,0.1847,0.306,0.1533,0.3561
99,0.3127,0.205,0.217,0.2673,0.2505,0.3127,0.9443,0.9946,0.9286,0.912,0.9449,0.912,0.1871,0.3034,0.1534,0.3561
100,0.3119,0.2026,0.2233,0.2671,0.2512,0.3119,0.9465,1.0,0.9107,0.9101,0.9418,0.9101,0.1893,0.3009,0.1546,0.3552
101,0.3107,0.1935,0.2146,0.2625,0.2453,0.3107,0.9457,1.0,0.9464,0.9177,0.9525,0.9177,0.1917,0.2977,0.1557,0.3549
102,0.3107,0.2059,0.2132,0.2624,0.2481,0.3107,0.9445,1.0,0.9107,0.9177,0.9432,0.9107,0.194,0.2964,0.1551,0.3545
103,0.3058,0.1944,0.2118,0.2591,0.2428,0.3058,0.9448,0.9946,0.9464,0.9167,0.9506,0.9167,0.1964,0.2935,0.1557,0.3544
104,0.3045,0.1965,0.2196,0.2567,0.2443,0.3045,0.9491,0.9946,0.9286,0.9186,0.9477,0.9186,0.1991,0.2917,0.1551,0.354
105,0.3008,0.1951,0.21,0.2567,0.2407,0.3008,0.9497,1.0,0.9107,0.9186,0.9448,0.9107,0.2015,0.29,0.155,0.3535
106,0.2991,0.192,0.2077,0.2542,0.2382,0.2991,0.9508,0.9891,0.9286,0.912,0.9451,0.912,0.2035,0.2867,0.1573,0.3526
107,0.2989,0.1885,0.2152,0.2542,0.2392,0.2989,0.9474,1.0,0.9107,0.9139,0.943,0.9107,0.2063,0.2852,0.1562,0.3523
108,0.295,0.1878,0.2146,0.2506,0.237,0.295,0.9534,1.0,0.9464,0.9205,0.9551,0.9205,0.2093,0.2815,0.1563,0.3529
109,0.2937,0.1877,0.2077,0.2489,0.2345,0.2937,0.9497,1.0,0.9464,0.9186,0.9537,0.9186,0.2117,0.279,0.157,0.3523
110,0.292,0.1831,0.1989,0.2436,0.2294,0.292,0.954,0.9946,0.9464,0.9196,0.9536,0.9196,0.2143,0.2761,0.1581,0.3516
111,0.2905,0.1921,0.2105,0.2467,0.2349,0.2905,0.9557,0.9946,0.9643,0.9215,0.959,0.9215,0.2168,0.2733,0.1587,0.3511
112,0.2903,0.1825,0.204,0.2431,0.23,0.2903,0.9583,1.0,0.9286,0.9186,0.9514,0.9186,0.2197,0.2707,0.1593,0.3503
113,0.2867,0.1842,0.2026,0.2382,0.2279,0.2867,0.9551,1.0,0.9464,0.9243,0.9565,0.9243,0.2219,0.2686,0.1605,0.349
114,0.2855,0.1829,0.1955,0.2373,0.2253,0.2855,0.9568,1.0,0.9286,0.9205,0.9515,0.9205,0.2241,0.2659,0.1626,0.3473
115,0.2852,0.1814,0.2044,0.2379,0.2273,0.2852,0.9523,1.0,0.9286,0.9186,0.9499,0.9186,0.2265,0.2632,0.1641,0.3462
116,0.2829,0.1813,0.1972,0.2396,0.2252,0.2829,0.9583,1.0,0.9464,0.9215,0.9565,0.9215,0.2286,0.2615,0.1649,0.3449
117,0.2803,0.1813,0.2004,0.2367,0.2247,0.2803,0.9571,1.0,0.9464,0.9262,0.9574,0.9262,0.2315,0.2593,0.1643,0.3449
118,0.2775,0.1768,0.1943,0.2367,0.2213,0.2775,0.9623,1.0,0.9464,0.9224,0.9578,0.9224,0.2341,0.2564,0.1648,0.3447
119,0.2759,0.1718,0.1945,0.2346,0.2192,0.2759,0.9591,1.0,0.9286,0.9215,0.9523,0.9215,0.2364,0.2543,0.1657,0.3436
120,0.274,0.1744,0.1966,0.234,0.2198,0.274,0.9631,0.9946,0.9464,0.9243,0.9571,0.9243,0.2387,0.2521,0.1665,0.3428
121,0.2714,0.1704,0.2042,0.2322,0.2195,0.2714,0.9628,1.0,0.9286,0.9224,0.9535,0.9224,0.2404,0.2496,0.1681,0.3418
122,0.2717,0.1673,0.2013,0.2313,0.2179,0.2717,0.9634,1.0,0.9464,0.9281,0.9595,0.9281,0.2426,0.2471,0.1691,0.3411
123,0.2709,0.1693,0.189,0.229,0.2145,0.2709,0.962,1.0,0.9464,0.9205,0.9572,0.9205,0.2445,0.245,0.1708,0.3397
124,0.2678,0.171,0.1813,0.2281,0.212,0.2678,0.9651,1.0,0.9464,0.9253,0.9592,0.9253,0.2468,0.2428,0.1717,0.3387
125,0.2663,0.1677,0.1897,0.2272,0.2127,0.2663,0.964,1.0,0.9464,0.9309,0.9603,0.9309,0.2493,0.2411,0.1717,0.338
126,0.2646,0.167,0.1914,0.2264,0.2124,0.2646,0.9631,1.0,0.9464,0.9281,0.9594,0.9281,0.2513,0.2385,0.1735,0.3367
127,0.2633,0.1664,0.1929,0.2252,0.212,0.2633,0.9651,1.0,0.9464,0.9272,0.9597,0.9272,0.2537,0.2365,0.1737,0.3361
128,0.261,0.1628,0.1888,0.2226,0.2088,0.261,0.9671,1.0,0.9464,0.9215,0.9588,0.9215,0.2553,0.2334,0.1765,0.3348
129,0.2589,0.1652,0.1818,0.2193,0.2063,0.2589,0.968,0.9946,0.9643,0.929,0.964,0.929,0.2572,0.2314,0.1778,0.3336
130,0.2581,0.1653,0.185,0.2194,0.2069,0.2581,0.97,1.0,0.9464,0.929,0.9614,0.929,0.2588,0.2287,0.1802,0.3322
131,0.258,0.1638,0.1812,0.2149,0.2045,0.258,0.9683,1.0,0.9464,0.93,0.9612,0.93,0.2607,0.2265,0.1826,0.3302
132,0.2568,0.1643,0.1818,0.217,0.205,0.2568,0.9677,1.0,0.9464,0.9262,0.9601,0.9262,0.2629,0.2241,0.1836,0.3294
133,0.2582,0.1647,0.171,0.2142,0.202,0.2582,0.9626,1.0,0.9464,0.9253,0.9586,0.9253,0.2648,0.2218,0.1858,0.3276
134,0.2547,0.163,0.1703,0.2133,0.2003,0.2547,0.9706,1.0,0.9643,0.929,0.966,0.929,0.2669,0.22,0.1869,0.3263
135,0.2554,0.1579,0.1757,0.2188,0.202,0.2554,0.9637,1.0,0.9643,0.9281,0.964,0.9281,0.269,0.2183,0.1878,0.3249
136,0.2509,0.163,0.1768,0.2108,0.2004,0.2509,0.9697,1.0,0.9643,0.9309,0.9662,0.9309,0.2703,0.2164,0.1908,0.3225
137,0.2502,0.1594,0.1744,0.2102,0.1985,0.2502,0.9728,1.0,0.9643,0.9272,0.9661,0.9272,0.2723,0.2144,0.1921,0.3211
138,0.2506,0.1625,0.1823,0.2102,0.2014,0.2506,0.9694,1.0,0.9643,0.9309,0.9662,0.9309,0.2738,0.2125,0.1945,0.3191
139,0.2489,0.1609,0.1709,0.2097,0.1976,0.2489,0.9694,1.0,0.9643,0.9319,0.9664,0.9319,0.2751,0.2112,0.1965,0.3171
140,0.2479,0.1603,0.165,0.2131,0.1966,0.2479,0.9714,1.0,0.9643,0.9262,0.9655,0.9262,0.2774,0.21,0.1965,0.3161
141,0.2449,0.1548,0.1685,0.2103,0.1947,0.2449,0.9734,1.0,0.9464,0.9281,0.962,0.9281,0.279,0.2083,0.1975,0.3152
142,0.2442,0.1567,0.1683,0.2058,0.1937,0.2442,0.9743,1.0,0.9643,0.9281,0.9667,0.9281,0.2805,0.2068,0.199,0.3137
143,0.2429,0.1508,0.1643,0.2078,0.1914,0.2429,0.9728,1.0,0.9464,0.9357,0.9637,0.9357,0.2818,0.2044,0.2016,0.3121
144,0.2418,0.1485,0.1582,0.206,0.1886,0.2418,0.9728,1.0,0.9464,0.9272,0.9616,0.9272,0.2839,0.2023,0.2025,0.3113
145,0.2394,0.1516,0.1632,0.2051,0.1898,0.2394,0.9737,1.0,0.9643,0.9338,0.9679,0.9338,0.2859,0.2012,0.2025,0.3104
146,0.2393,0.1549,0.168,0.2089,0.1928,0.2393,0.9726,1.0,0.9643,0.9328,0.9674,0.9328,0.287,0.2,0.204,0.309
